segment_id,segment_length_m
2500,84.20851799573332
2501,198.82828378426973
2502,37.89593062202636
2503,52.4445265980089
2504,83.97784199861552
2505,57.623655793489036
2506,18.31356853680774
2507,60.174623496647534
2508,119.32316847248158
2509,116.30551730007397
2510,35.180868211018
2511,106.42675412706416
2512,122.90992802867133
2513,83.15380945791799
2514,118.53809680970554
2515,59.543437113856385
2516,32.15830374861955
2517,58.74769173386145
2518,77.93968118657992
2519,149.47296524366115
2520,76.52595889157628
2521,42.07760307102875
2522,57.56840437688863
2523,143.84370929859617
2524,43.09377801714754
2525,143.27888949128854
2526,67.07198953420755
2527,66.79217661056023
2528,39.14644108399827
2529,21.873237196163977
2530,159.74392903198515
2531,68.73635889903531
2532,68.06856946751427
2533,66.87614570842764
2534,161.4943392554439
2535,77.12023370945893
2536,43.97453126533322
2537,102.28095404142877
2538,89.48850010370431
2539,74.86474704164284
2540,84.80286414771446
2541,121.16935208657317
2542,82.8159531247485
2543,157.85598173685003
2544,65.62549378256818
2545,119.93856395513518
2546,253.02654863093272
2547,37.212201972586904
2548,58.60949351531471
2549,133.4022885037623
2550,75.67296245891576
2551,80.18636122398108
2552,82.8247980541812
2553,151.48205509196956
2554,133.8143402843587
2555,77.93330736954582
2556,54.90717311676408
2557,165.53508227975766
2558,50.89188827620663
2559,165.53508227975766
2560,112.62981722351861
2561,75.48448710798014
2562,78.89206897854334
2563,61.64409632234083
2564,1337.5313184077122
2565,169.8781292749515
2566,232.73351242250234
2567,146.36408448859154
2568,335.91748902794933
2569,239.34973404974892
2570,273.7947334003367
2571,69.31755837107696
2572,75.8536644170756
2573,59.753584488870736
2574,62.682563619655376
2575,273.7947334003368
2576,54.76095474973774
2577,97.2065652744371
2578,62.682563619655376
2579,73.00942176514965
2580,21.935635513023048
2581,97.2065652744371
2582,27.272980437132745
2583,52.50733084133854
2584,227.5567491385438
2585,153.2304803967496
2586,152.7587825404399
2587,68.4608400982899
2588,170.1900006636504
2589,184.94076624015852
2590,153.2304803967496
2591,69.00769900365951
2592,61.98025278692035
2593,184.94076624015852
2594,61.98025278692035
2595,225.36286542870198
2596,78.97390278194047
2597,80.39472055775869
2598,78.61456270625948
2599,83.34691843121531
2600,81.2464701061118
2601,307.9458618268394
2602,306.0218393382547
2603,77.81197814163622
2604,73.92695414036156
2605,79.5353713488196
2606,159.61963761877936
2607,84.9651810661485
2608,56.02102474570864
2609,84.91081647788654
2610,147.27516266245217
2611,161.5732459296511
2612,84.57192327275114
2613,159.10160382494996
2614,89.66062761194412
2615,15.06357859208375
2616,139.9123048917481
2617,89.1177631955239
2618,78.18106485832277
2619,85.19504291012052
2620,76.36974733961476
2621,174.00903165140392
2622,158.7549199976457
2623,75.37217309869989
2624,307.9827602249722
2625,77.20524815680587
2626,308.38881629422366
2627,54.73825554085784
2628,308.62378679769023
2629,80.56025954323614
2630,76.74159534058073
2631,155.31321237889776
2632,91.77835289108624
2633,39.754897503125434
2634,77.57588303534376
2635,76.74159534058074
2636,37.59848614671381
2637,77.70953930706915
2638,77.5758830353438
2639,15.461646096872464
2640,271.6767102763172
2641,15.223678924607643
2642,76.51412242650585
2643,17.380140966876702
2644,76.52904049909512
2645,299.76937670912184
2646,76.71760436446944
2647,77.57064306101137
2648,76.86845217504266
2649,77.29380004707849
2650,149.98226598289276
2651,76.86842322672304
2652,77.0107845337509
2653,151.65767224028326
2654,93.81195946984018
2655,78.04216808906497
2656,212.2993324353088
2657,144.5230516782091
2658,33.36910311452436
2659,88.2083158180977
2660,70.43987729938084
2661,47.244513742728174
2662,66.17060994431833
2663,67.01505786294378
2664,76.55899599867068
2665,157.62153270580862
2666,719.93739609119
2667,175.0462807768557
2668,77.92189301442438
2669,76.61418521650327
2670,96.88370713916518
2671,76.0289792195801
2672,78.6786313173707
2673,64.24583539109952
2674,77.61181699430931
2675,171.87002260649402
2676,77.07200472072623
2677,245.54846081365866
2678,258.7679000293922
2679,78.3143226880643
2680,69.7522257475662
2681,72.0072117529664
2682,186.57072790890743
2683,152.86115598480225
2684,97.92155964285752
2685,152.71834950718366
2686,97.92155964285752
2687,229.79213181866655
2688,78.94986065071768
2689,67.40086792882212
2690,263.35755535080284
2691,229.79213181866655
2692,63.34574729139459
2693,74.49162800476842
2694,78.12451930381546
2695,301.671263010958
2696,16.097096011973164
2697,77.07477245380467
2698,299.29103024783365
2699,76.73090059310164
2700,128.3187096876291
2701,77.14871535454097
2702,77.6462586814924
2703,342.5797446976055
2704,83.59702953422887
2705,174.34040268713386
2706,77.55687575033146
2707,83.37695258441514
2708,158.61417007240598
2709,173.67960780167604
2710,76.21823955815634
2711,245.059274098754
2712,83.27249418099554
2713,222.47522851394294
2714,84.67029252046865
2715,243.93042580585438
2716,36.256958629831814
2717,77.98590270062378
2718,256.34476235658735
2719,76.81009481889815
2720,74.77631886380578
2721,75.64985291226077
2722,305.6715322406981
2723,83.13717131610521
2724,147.96572967207615
2725,77.51454952114898
2726,83.33346704282745
2727,78.01376581327793
2728,77.46174677236733
2729,83.5404491015964
2730,174.2432156487767
2731,19.6396359432925
2732,84.07216401879904
2733,166.02772825517266
2734,77.86318112232357
2735,172.9611948964266
2736,83.99052217243747
2737,244.48782205768572
2738,76.94127798420182
2739,257.13654985349586
2740,84.69959892345277
2741,71.97865219062577
2742,77.98590270062378
2743,71.44430178740748
2744,60.94640220041382
2745,183.02076953175816
2746,71.132299953054
2747,256.80748915115146
2748,75.6463589118991
2749,241.1590250594794
2750,75.64985291226078
2751,71.77094399741884
2752,71.88303474136984
2753,75.55085645400794
2754,251.765146476746
2755,255.82224035726898
2756,71.5393297508669
2757,75.92782824774011
2758,75.70534987895384
2759,71.37620202531593
2760,257.89735556119433
2761,17.52483095457462
2762,300.2393270685882
2763,83.62742366035435
2764,108.47518245725846
2765,300.2393270685882
2766,82.85818351622898
2767,83.63057144303826
2768,83.14228671598579
2769,100.95959608544074
2770,108.47518245725846
2771,99.13026558201425
2772,232.7357954560307
2773,100.95959608544074
2774,148.994978706686
2775,158.53117904848173
2776,82.65849331481056
2777,84.30508808365528
2778,299.9839879517959
2779,148.994978706686
2780,82.48961589466283
2781,84.82905283858241
2782,153.34039519359916
2783,85.8110934661867
2784,88.98531286674476
2785,69.44112858659248
2786,75.20100681376323
2787,74.88356910892408
2788,308.13258036566504
2789,83.88046161807802
2790,308.17026693849743
2791,313.90129427996686
2792,75.92899344783629
2793,300.4327721735104
2794,302.79324296866355
2795,83.75517845281553
2796,298.77093173803127
2797,77.10113023569635
2798,107.6549589669525
2799,28.842322803677437
2800,77.42125130679581
2801,77.13769218201254
2802,77.29458621033721
2803,148.92565796569485
2804,77.07559235381324
2805,77.52850297974274
2806,300.8373230915161
2807,76.17800049727941
2808,77.72641887896175
2809,77.5420560422143
2810,75.24702436173489
2811,303.8598963287971
2812,84.3232601218278
2813,119.28374589804994
2814,173.7242019756368
2815,73.10197994661895
2816,79.90416340375562
2817,173.80059481458673
2818,73.10197994661895
2819,72.16081108476537
2820,171.35640678042873
2821,173.85127932556185
2822,72.16081108476537
2823,72.18068062970906
2824,170.87404193565956
2825,72.18068062970906
2826,72.04887159499279
2827,79.32417028954818
2828,72.04887159499279
2829,76.73363094869245
2830,119.55810442707299
2831,118.9678793564171
2832,156.5152857129042
2833,161.1635888228192
2834,134.02753793594118
2835,79.31210386320403
2836,79.65670859710505
2837,160.80082575440505
2838,77.30684510846662
2839,174.52790044161534
2840,78.28651749671879
2841,243.25968688082648
2842,77.55065929930383
2843,257.178334915987
2844,181.00964211299288
2845,79.41796166971157
2846,69.11375647526212
2847,125.4934873841873
2848,45.655048890428276
2849,131.587741942797
2850,180.36082392387263
2851,45.490550841215004
2852,49.28959689902981
2853,140.08311725205812
2854,44.996970163441
2855,166.74938567891544
2856,27.273155299953697
2857,78.20657425718393
2858,186.97278708205562
2859,75.7643520530903
2860,166.91723758322865
2861,166.71423468240576
2862,140.14007547448657
2863,91.89005843571996
2864,205.04618060196634
2865,446.264770387873
2866,341.573723741218
2867,88.01720801620245
2868,123.88489676683149
2869,75.59098882925525
2870,307.355634098975
2871,74.40711886975244
2872,74.44783220016582
2873,309.5066336220221
2874,73.83900587446108
2875,75.53208589760548
2876,49.30123933531843
2877,54.59297432334347
2878,269.3066133477812
2879,94.14663412766289
2880,72.09063689092818
2881,44.98693699319954
2882,83.76845559052597
2883,67.96831075601216
2884,23.16531182011282
2885,49.011650425466534
2886,58.08748563547768
2887,65.02312676892011
2888,77.93491832952225
2889,28.557166964243198
2890,78.21454516546332
2891,161.3656624758334
2892,174.08579170737892
2893,76.15984262799627
2894,77.5468462640869
2895,173.72901723922016
2896,77.72900830288607
2897,258.68828135126085
2898,78.38974107060461
2899,78.03751915935007
2900,52.78289980883718
2901,87.83195524195507
2902,80.57188188015715
2903,348.98364843241814
2904,172.97964115595514
2905,77.91455500926155
2906,78.07008936199466
2907,20.684929744386853
2908,83.25016087391869
2909,163.94395810685575
2910,174.59864307024904
2911,76.10096422011033
2912,150.61165312522175
2913,84.08866602640288
2914,93.24179391347072
2915,150.61165312522172
2916,82.42925250064066
2917,71.16848287501541
2918,73.76322985593535
2919,76.8538705437848
2920,186.5172054481955
2921,159.4270345121193
2922,14.573434094666696
2923,74.85769873888869
2924,151.2362849950886
2925,74.49511055480316
2926,80.80668307375052
2927,74.28235661310646
2928,36.36096808478068
2929,294.3784301038046
2930,71.24615143569832
2931,62.18280606639378
2932,65.31282465468954
2933,342.4666309191224
2934,78.18816943409064
2935,77.12020557504165
2936,175.30082854256452
2937,27.9435663438033
2938,77.15425950362066
2939,161.18900435747435
2940,78.07911760895898
2941,75.60495095174272
2942,174.4457761657242
2943,243.57040539614988
2944,78.56004240289619
2945,77.66362688101933
2946,256.7682220875941
2947,216.40397906362267
2948,243.78150689479892
2949,78.03166422873416
2950,79.58333795451946
2951,209.7343231174371
2952,77.43230581360594
2953,77.5180244768273
2954,77.41288306653968
2955,77.43230581360592
2956,307.82817882765187
2957,84.69589769889718
2958,77.26125097864455
2959,307.59539039800353
2960,84.69589769889718
2961,83.637855213441
2962,78.09186816052835
2963,79.39641275462446
2964,308.4672592645169
2965,78.09186816052835
2966,78.81695375413369
2967,83.07465512981564
2968,78.81695375413369
2969,78.52040171865852
2970,78.61456270625948
2971,307.745481899383
2972,308.40220597570334
2973,77.22396787816523
2974,77.15075603242948
2975,77.22396787816523
2976,77.35823720772538
2977,310.3844778961454
2978,77.39672496933403
2979,77.3582372077254
2980,77.39672496933403
2981,77.86981716495885
2982,309.34602464810064
2983,83.85119244068758
2984,77.86981716495885
2985,155.28216528186493
2986,78.08157159386256
2987,80.69430144474698
2988,78.08157159386256
2989,78.02940476961683
2990,78.2569295346084
2991,77.58545868642008
2992,155.54438800535837
2993,83.19406776887645
2994,77.58545868642008
2995,77.67352200362724
2996,78.0955397394738
2997,155.42809452034118
2998,48.527566030373784
2999,77.67352200362724
3000,48.527566030373784
3001,54.10625934499721
3002,73.19726952844938
3003,301.95373669473287
3004,231.89482498612946
3005,69.37463228047736
3006,76.7017764797288
3007,76.43305141040015
3008,82.7702801991073
3009,76.7017764797288
3010,159.88973931000544
3011,192.98951775586622
3012,82.08885253465992
3013,341.9835414074422
3014,228.28441659537808
3015,86.00594595145728
3016,174.8113193757145
3017,28.930435530627435
3018,85.31181513487257
3019,231.4480079284951
3020,160.77823081187205
3021,174.48188065039815
3022,83.30082120080773
3023,258.8465865036732
3024,85.11580152986338
3025,241.75351891521686
3026,84.19853546052752
3027,35.99985895789908
3028,78.13149581271874
3029,76.3235890966349
3030,201.04340489811838
3031,82.67960936383002
3032,77.48840855604621
3033,308.56359740047185
3034,74.95667123073834
3035,77.99835249510195
3036,307.9428564110261
3037,151.46261558311423
3038,87.30581579025805
3039,34.27470017007902
3040,123.22015306811306
3041,86.22009036129894
3042,133.76365557562832
3043,87.21615680724265
3044,125.34863504447779
3045,170.116986122406
3046,82.06953182584049
3047,40.94310721425401
3048,92.17498087337688
3049,173.26983673993874
3050,80.18616066217399
3051,164.2525615716998
3052,78.0305224163062
3053,166.07554485389855
3054,77.79210071731636
3055,174.5467701001055
3056,78.46010281764087
3057,242.87664921464994
3058,78.73368355646204
3059,257.52370717586257
3060,78.77055336276986
3061,244.00938829128617
3062,78.34696294728552
3063,103.24189810625596
3064,77.99690008747895
3065,79.0538236475154
3066,62.66114269642271
3067,89.4346863707992
3068,165.10156778723197
3069,88.14960262624788
3070,60.8223335627173
3071,88.16290625692648
3072,173.85842679298491
3073,162.5588845221998
3074,61.33632772768104
3075,88.65621861246669
3076,83.6548465511833
3077,74.25303171232522
3078,78.44480627371098
3079,115.42326904335106
3080,169.73697955175493
3081,86.88603175253277
3082,91.3300665592308
3083,147.22396225505685
3084,14.433968960050528
3085,86.55018043657815
3086,286.38864611118464
3087,305.46557049388883
3088,76.9266685019293
3089,307.6026400384053
3090,73.44322771985989
3091,308.45688623713806
3092,72.41537053581708
3093,312.04675951734515
3094,71.664566565687
3095,313.0359364707001
3096,312.3992450680573
3097,81.73041174431366
3098,307.6976391801857
3099,78.78510467634669
3100,311.7575830397078
3101,76.63468052670903
3102,307.6079215029527
3103,77.48549264449059
3104,307.3382721895685
3105,311.8346415577445
3106,82.42494983797664
3107,308.4517646964074
3108,310.51837117880376
3109,81.70051566026923
3110,311.3003996965626
3111,76.63624987068141
3112,307.6476223711034
3113,75.82195627465731
3114,309.6758072020622
3115,76.05090122946972
3116,76.44911786316955
3117,308.4904897729012
3118,76.58621231903494
3119,308.01984298242763
3120,307.88674921362724
3121,82.40506157957643
3122,83.98079234270652
3123,308.4408209215087
3124,309.61266310435764
3125,307.1181515378731
3126,77.6092951940126
3127,308.7610566467953
3128,76.95219663914983
3129,308.25497838025217
3130,77.67936153704744
3131,238.32616153322104
3132,77.62497500271937
3133,76.90717000939337
3134,217.32980463921433
3135,308.31616276947597
3136,78.5665049026523
3137,209.93060173043372
3138,75.39245936771732
3139,79.43163901456583
3140,307.9922608544504
3141,190.12425914330387
3142,78.24307184145735
3143,74.04200307518295
3144,308.85593758387256
3145,106.4252350798977
3146,85.2700486378512
3147,308.8393248704695
3148,66.91643451315136
3149,39.614276310037994
3150,37.42976629483148
3151,54.75140811408574
3152,76.81471441047249
3153,54.75140811408574
3154,157.49461052466913
3155,76.81471441047249
3156,299.06806903358773
3157,78.34964081420564
3158,77.74973507282061
3159,77.44824687889515
3160,299.69126969237277
3161,83.41617390993223
3162,77.74973507282061
3163,157.46524381881542
3164,158.16158535475654
3165,83.80913813037486
3166,83.41617390993223
3167,277.1740813411392
3168,158.6381763790339
3169,78.49309007990274
3170,83.80913813037488
3171,157.85682309642385
3172,77.96145538618957
3173,77.19828352904109
3174,158.2893950238128
3175,20.651713440398954
3176,77.58712585537857
3177,57.1123676685645
3178,77.39773571654237
3179,299.91700384941555
3180,78.1482438644367
3181,77.39773571654239
3182,95.06640381192388
3183,301.15916984034243
3184,83.92257213849824
3185,78.1482438644367
3186,83.20622762751974
3187,153.1473817197173
3188,301.11441501391334
3189,83.92257213849824
3190,78.64611396926517
3191,77.54396667831054
3192,139.25513239147713
3193,77.28596510474094
3194,77.54396667831054
3195,79.68369452563797
3196,149.81478517686298
3197,300.04968178990345
3198,83.60816947689565
3199,77.14871535454095
3200,158.8094163575272
3201,299.87822643334556
3202,82.74971785158468
3203,83.60816947689565
3204,300.1777690118794
3205,77.42570642402507
3206,82.74971785158468
3207,149.8777999507095
3208,77.34519437218107
3209,77.42570642402507
3210,299.3036191430066
3211,77.0873430842686
3212,77.34519437218107
3213,149.54748728735498
3214,77.57064306101137
3215,77.08734308426858
3216,149.54700822498518
3217,77.23320646736725
3218,76.71760436446942
3219,299.67104665748565
3220,77.42570978942598
3221,77.23320646736725
3222,128.91720949595214
3223,77.00660489965168
3224,77.42570978942598
3225,299.9389982666175
3226,118.92522950843055
3227,83.63057144303826
3228,77.00660489965168
3229,299.80948126898767
3230,77.3765863392954
3231,82.85818351622898
3232,107.16302878124642
3233,77.36825181370077
3234,77.3765863392954
3235,299.269309599601
3236,77.42125130679581
3237,77.36825181370075
3238,62.716895973786684
3239,47.86300152699601
3240,28.842322803677437
3241,31.01250943415158
3242,77.37785499741678
3243,47.86300152699601
3244,107.47164805519319
3245,77.31339789354365
3246,77.37785499741678
3247,120.5197618513226
3248,77.50121013880361
3249,77.31339789354365
3250,109.36768145404154
3251,77.14622595369836
3252,77.50121013880361
3253,127.3649827161405
3254,83.71601094807163
3255,77.14622595369836
3256,73.8434734931242
3257,87.88272824885085
3258,266.4683183631624
3259,266.46831836316244
3260,35.04926464454611
3261,67.83570311664562
3262,97.80154639894675
3263,47.73876700545068
3264,68.40016577057679
3265,226.55644824588128
3266,153.15745876328504
3267,67.93374129421727
3268,73.33017992879864
3269,152.304581719274
3270,186.17309453820272
3271,69.03644051411423
3272,42.793489842163346
3273,385.6080698899032
3274,78.97390278194045
3275,76.35937066535641
3276,155.51668918110823
3277,227.04782466426488
3278,74.88140193970449
3279,15.755624392338964
3280,79.85324497024988
3281,17.90931880242851
3282,77.83466515232327
3283,149.86285248786328
3284,77.18382916180695
3285,77.56561997729266
3286,36.570769749410026
3287,28.878462563415678
3288,36.570769749410026
3289,83.67588678235306
3290,28.878462563415678
3291,86.38725263810846
3292,78.94986065071768
3293,83.69721047452609
3294,16.9139853369812
3295,77.65469285748893
3296,33.842420209892495
3297,34.540845157338545
3298,80.57933803572135
3299,65.59589238970432
3300,104.17544563435216
3301,66.16254231245829
3302,65.98636353885857
3303,66.59596203343054
3304,155.11733942047715
3305,64.83323475979306
3306,154.79398889450908
3307,69.0483061066108
3308,194.17876993592307
3309,71.42403392892663
3310,154.5036237854668
3311,68.15288114991914
3312,79.61661790118742
3313,153.96730123357926
3314,66.49030360740028
3315,67.17100883395827
3316,98.198860186737
3317,9.322026995686436
3318,95.16897793838925
3319,125.21927905817138
3320,74.62912435939532
3321,76.24270427157174
3322,72.48689812668617
3323,153.66598455391923
3324,73.87432909975944
3325,153.52281674461318
3326,73.30657769269436
3327,75.63659231141612
3328,74.50124786361577
3329,145.30706839423132
3330,74.67445886023928
3331,74.6869770499026
3332,89.60619484628683
3333,128.67876125195374
3334,73.71944038537252
3335,112.65101506026025
3336,99.5345724531564
3337,115.6757285113988
3338,72.10211457779116
3339,107.34191662407821
3340,75.28134217664528
3341,136.78562557616073
3342,72.9222191410527
3343,74.6560156508281
3344,93.22094634209815
3345,161.60940866950406
3346,72.42528631316159
3347,54.16365099126182
3348,80.37510343211008
3349,177.770608144854
3350,58.90471227326422
3351,59.549286319434444
3352,76.69066940740076
3353,61.146729415448625
3354,170.54047411894803
3355,6.852415632306343
3356,47.97558470031933
3357,67.40505637570121
3358,89.86294214517557
3359,87.22629980601205
3360,87.18620556560604
3361,39.13063383417348
3362,95.7354478699638
3363,27.012271395745525
3364,105.24633051825262
3365,116.47473252551043
3366,148.10173415798852
3367,84.15479421806462
3368,116.47473252551042
3369,156.74176822166808
3370,77.98798554113372
3371,83.6474102280016
3372,77.28596479448746
3373,84.52768808687357
3374,151.12396499883184
3375,158.79220404412962
3376,76.59573571643011
3377,84.54969003786881
3378,147.81787467254304
3379,98.57364581825178
3380,115.07312932086654
3381,309.47532160352836
3382,116.56590109343112
3383,147.81787467254304
3384,5.355688564337731
3385,165.89707240380199
3386,66.38298638635716
3387,109.9062724766539
3388,69.51789769757653
3389,74.43806354593283
3390,173.32539206304278
3391,34.4344723759606
3392,37.316964062665555
3393,145.7949402666861
3394,39.36406991122877
3395,27.12803229535865
3396,175.78115690151267
3397,68.06191462501987
3398,65.76032293867134
3399,154.59949624355616
3400,64.92829981050649
3401,350.5300448458499
3402,67.140562050672
3403,170.80062022077203
3404,75.80121520100558
3405,73.66898564372276
3406,73.00986659382139
3407,153.72371616623136
3408,72.68586563171883
3409,177.39113267345917
3410,152.4688592805515
3411,73.66558647823692
3412,119.1542211975901
3413,74.016462417407
3414,136.67771915967217
3415,73.00686872255223
3416,213.46700635688794
3417,73.48904143528
3418,120.6786406905259
3419,76.37080785496101
3420,103.90190715418085
3421,65.43518634732277
3422,68.0711292017243
3423,114.97043158758544
3424,70.55875144852138
3425,173.83673070619963
3426,100.3284695949805
3427,70.32037936066173
3428,112.92866417468136
3429,73.22360101184593
3430,68.54424336961226
3431,85.94883959750024
3432,46.286192153086255
3433,93.0446357412819
3434,43.08983949234967
3435,33.8256361428719
3436,92.9551677513791
3437,59.52932304261168
3438,85.63888091413926
3439,65.67736224343241
3440,103.35438718790087
3441,32.16538023989064
3442,286.38864611118464
3443,83.86870228962042
3444,83.55824283041234
3445,173.41101830521905
3446,164.1681964778976
3447,173.41101830521905
3448,84.24728984017909
3449,21.652440969918352
3450,163.76757891899365
3451,84.20116273198077
3452,174.54855513144287
3453,163.76757891899365
3454,83.41664134606535
3455,240.87183844838881
3456,85.05711745187259
3457,174.54855513144287
3458,83.37636458613902
3459,258.9885877105058
3460,240.87183844838881
3461,84.29102513627001
3462,244.09621313358454
3463,258.9885877105057
3464,74.88031454063513
3465,175.85243764366925
3466,77.19975348711242
3467,19.83798880905024
3468,77.53724039736767
3469,166.19370506910963
3470,75.64350671296862
3471,174.39427554666506
3472,77.01683887129617
3473,241.81374220963457
3474,78.0438984481739
3475,152.54750502181443
3476,78.43004779584263
3477,78.26958181024546
3478,77.11388322009562
3479,172.7540442795199
3480,20.01771715332432
3481,76.8851049220525
3482,77.20002518937663
3483,165.7857290015405
3484,174.53556860539385
3485,77.34468051712919
3486,242.6671683766539
3487,78.1021963781774
3488,76.37981500822345
3489,258.47450632958487
3490,250.66342191236018
3491,78.23779453248517
3492,16.629594992999497
3493,206.9866135277331
3494,117.97057095223025
3495,62.97336821159343
3496,170.3479830659488
3497,76.67456774629679
3498,168.8975139091504
3499,77.55505133494135
3500,173.58259814531579
3501,82.16706365106606
3502,243.13566854446168
3503,77.242342782018
3504,81.76751895270844
3505,94.67398015136476
3506,82.31785362722215
3507,83.920892546292
3508,75.4624467250597
3509,78.57099426081085
3510,172.9188123581657
3511,77.86693643980624
3512,161.13125632247508
3513,77.6254362649538
3514,161.60618453644986
3515,173.82274346780105
3516,77.89551637051534
3517,79.21958166326539
3518,242.82449705147684
3519,78.52541076851763
3520,258.1074818321934
3521,76.56138416114284
3522,76.79124491779503
3523,173.67221725746606
3524,160.77588534173145
3525,78.04074717585432
3526,160.9559775011519
3527,77.38169425552893
3528,174.51391072986632
3529,77.94518711291073
3530,77.32574032978347
3531,257.44688303894276
3532,158.30198649040412
3533,82.17874877007229
3534,349.715584925147
3535,75.4740512912639
3536,174.89848703726187
3537,78.97348559176004
3538,18.619479046943837
3539,77.80133573136354
3540,76.87225410274678
3541,167.30586669418304
3542,171.9114562879197
3543,78.30203754356013
3544,243.1609347350799
3545,76.48182157562144
3546,259.45412430751736
3547,77.64312980922463
3548,202.61867267659937
3549,77.23889754099882
3550,342.18872667938257
3551,16.435890606146867
3552,77.43403570128774
3553,299.3647505918669
3554,77.13095825060991
3555,80.35345536810773
3556,76.91271659602808
3557,207.61917948428143
3558,97.65616172665833
3559,173.70954739180777
3560,76.46529147296152
3561,13.725600170258883
3562,76.22446396453508
3563,168.68225820040232
3564,76.94569020582463
3565,173.146199725281
3566,75.69767974746544
3567,243.85964854822967
3568,77.33574400738584
3569,17.655469764559925
3570,77.55667681160199
3571,258.10708725400474
3572,130.18014434393086
3573,75.58182144899969
3574,96.9266935774567
3575,93.92347378229745
3576,157.3494815067642
3577,160.78069841808377
3578,84.34033867112859
3579,14.898714710546562
3580,85.98277097917487
3581,165.2484922870972
3582,84.81180111929591
3583,80.5036210241268
3584,79.92996635125485
3585,78.32564530891132
3586,82.2619824949306
3587,157.0428744048635
3588,76.92574710911153
3589,83.6242791760192
3590,133.9234526248885
3591,77.44753182995427
3592,83.76401488253491
3593,153.450910940864
3594,150.63716969567338
3595,74.85708831026639
3596,86.92410562913096
3597,84.45920829203425
3598,123.54693554793288
3599,115.67572851139877
3600,79.66836685680781
3601,72.99357282321641
3602,37.164854459302916
3603,123.54693554793286
3604,72.54660135366858
3605,37.164854459302916
3606,171.83570588010934
3607,77.31826206647409
3608,165.72093408617513
3609,85.36182056733549
3610,166.32949792096372
3611,85.26817107626626
3612,173.29031876194685
3613,77.35400339977984
3614,241.72701007234812
3615,85.45072029322021
3616,259.88829246907216
3617,77.1576038581493
3618,242.70249642586364
3619,85.30309877318984
3620,112.23097897757536
3621,85.38383956918477
3622,90.42280279226547
3623,137.36120892465019
3624,202.08359796676422
3625,90.8927609991307
3626,119.70429337839063
3627,84.18347016469701
3628,80.54004847792142
3629,234.5350565646433
3630,243.90350334968156
3631,80.1766455181575
3632,258.1012644584351
3633,86.73704248974171
3634,239.37689578900995
3635,79.14606814655751
3636,85.15598995356913
3637,128.1907731555312
3638,251.99454436612393
3639,86.00351439393272
3640,78.93313847417882
3641,128.1907731555312
3642,257.24493114312713
3643,84.74111041996464
3644,81.48629962149126
3645,23.59525270098622
3646,54.30096118519892
3647,90.97063471894714
3648,29.70152355270272
3649,78.63826047989164
3650,309.09788861305987
3651,306.621370345622
3652,76.94700706579229
3653,224.86282340066353
3654,77.18194604049566
3655,71.57213985156136
3656,171.83793059151893
3657,9.06490485315131
3658,73.98361741502079
3659,310.4949126022616
3660,77.11432279320408
3661,304.6159915541023
3662,79.08582969374966
3663,183.37390958278368
3664,102.09626024860084
3665,81.10944390745222
3666,86.92466176893345
3667,129.3449208635822
3668,88.42499661306731
3669,87.60224876569903
3670,130.41004053699663
3671,136.76787302271904
3672,87.73535970320641
3673,82.61673206873624
3674,130.16259537128317
3675,130.11884851903994
3676,85.24883697212643
3677,135.3034808954315
3678,135.4522842667566
3679,78.5804067774222
3680,130.06884825011622
3681,52.3721862802435
3682,24.76288306277187
3683,129.9210456821788
3684,81.74748179423797
3685,135.59246744010875
3686,129.4374716717847
3687,128.42058011494447
3688,135.3049169228049
3689,130.54215645165746
3690,73.2099090279298
3691,261.7408403201091
3692,124.29749250744806
3693,65.31291135104222
3694,73.55937847484657
3695,260.4875741011034
3696,83.75172828226094
3697,30.38431503386448
3698,161.473275986426
3699,184.26116321398632
3700,160.53629800735126
3701,84.01157615626873
3702,342.1097868597764
3703,86.44848864791159
3704,176.04398432358352
3705,16.02239058316404
3706,342.1097868597765
3707,82.04035256856892
3708,158.16158535475654
3709,84.0313520178299
3710,148.2780377022375
3711,82.8790739891517
3712,83.33259046857373
3713,148.2780377022375
3714,89.45842681231962
3715,80.23428091871894
3716,175.14135589478173
3717,342.8407855360784
3718,76.85554874129905
3719,18.02000277375522
3720,76.42511852741936
3721,77.73804740428294
3722,76.89830325806261
3723,157.8248204698896
3724,78.26541579985809
3725,77.79916449880908
3726,164.13794502797086
3727,76.94261167038479
3728,170.75487533643883
3729,71.80545637445118
3730,72.63031327268786
3731,243.7861655402212
3732,72.03001636211022
3733,72.38054945497464
3734,259.3877363490027
3735,73.62567845267634
3736,407.15380932882897
3737,306.2216344831398
3738,77.90183410071617
3739,166.74188650344243
3740,78.06666408851245
3741,79.5353713488196
3742,80.62890189028029
3743,180.08893813592275
3744,72.56121756717921
3745,79.65058901452052
3746,180.08893813592275
3747,153.26830530281254
3748,82.23965164177781
3749,74.76720193057274
3750,32.78973772382645
3751,368.30585322400793
3752,57.08694504259546
3753,70.17927346275292
3754,23.187906520872254
3755,80.75852414555199
3756,204.55541444890764
3757,256.69827355006106
3758,76.46973324317514
3759,76.6035021271646
3760,79.16942402980695
3761,240.97473576302227
3762,251.4987879457879
3763,74.9699287469772
3764,80.9632067001819
3765,256.0269616945882
3766,80.99966596349016
3767,75.09732240758952
3768,257.68176573610975
3769,74.82368840878571
3770,84.51170297455307
3771,351.3455013261876
3772,83.234270516818
3773,172.64825185419974
